On page 2, what is the fourth word of the second paragraph?	在第 2 頁，第二段的第四個字是什麼？
On page 3, what is the fourth word in the first paragraph?	在第 3 頁，第一段的第四個字是什麼？
On page 3, what is the sixth word in the first paragraph?	在第 3 頁，第一段的第六個字是什麼？
On page 3, what is the fourth word in the third paragraph?	在第 3 頁，第三段的第四個字是什麼？
On page 3, what is the third word in the second paragraph?	在第 3 頁，第二段的第三個字是什麼？
On page 8, what is the first word of the first paragraph?	在第 8 頁，第一段的第一個字是什麼？
On page 3, what is the seventh word in the third paragraph?	在第 3 頁，第三段的第七個字是什麼？
On page 3, what is the last word of the third paragraph?	在第 3 頁，第三段的最後一個字是什麼？
On page 4, what is the third word in the first paragraph?	在第 4 頁，第一段的第三個字是什麼？
On page 4, what is the last word in the third paragraph?	在第 4 頁，第三段的最後一個字是什麼？
On page 4, what is the sixth word of the first paragraph?	在第 4 頁，第一段的第六個字是什麼？
On page 3, what is the eighth word in the third paragraph?	在第 3 頁，第三段的第八個字是什麼？
On page 4, what is the seventh word in the first paragraph?	在第 4 頁，第一段的第七個字是什麼？
On page 4, what is the third word in the third paragraph?	在第 4 頁，第三段的第三個字是什麼？
On page 4, what is the eighth word in the third paragraph?	在第 4 頁，第三段的第八個字是什麼？
On page 5, what is the fifth word in the second paragraph?	在第 5 頁，第二段的第五個字是什麼？
On page 5, what is the second word in the third paragraph?	在第 5 頁，第三段的第二個字是什麼？
On page 5, what is the fourth word in the first paragraph?	在第 5 頁，第一段的第四個字是什麼？
On page 5, what is the ninth word in the fifth paragraph?	在第 5 頁，第五段的第九個字是什麼？
On page 6, what is the third word in the first paragraph?	在第 6 頁，第一段的第三個字是什麼？
On page 6, what is the fifth word in the first paragraph?	在第 6 頁，第一段的第五個字是什麼？
On page 6, what is the sixth word in the second paragraph?	在第 6 頁，第二段的第六個字是什麼？
On page 7, what is the first word in the first paragraph?	在第 7 頁，第一段的第一個字是什麼？
On page 7, what is the tenth word in the first paragraph?	在第 7 頁，第一段的第十個字是什麼？
On page 7, what is the third word in the second paragraph?	在第 7 頁，第二段的第三個字是什麼？
On page 7, what is the fifth word in the second paragraph?	在第 7 頁，第二段的第五個字是什麼？
On page 7, what is the second word in the third paragraph?	在第 7 頁，第三段的第二個字是什麼？
On page 8, what is the fifth word in the first paragraph?	在第 8 頁，第一段的第五個字是什麼？
On page 8, what is the last word of the first sentence in the first paragraph?	On page 8, what is the last word of the first sentence in the first paragraph?
On page 6, what is the last word in the second paragraph?	在第 6 頁，第二段的最後一個字是什麼？
On page 8, what is the second word in the third paragraph?	在第 8 頁，第三段的第二個字是什麼？
On page 8, what is the sixth word in the third paragraph?	在第 8 頁，第三段的第六個字是什麼？
On page 8, what is the ninth word in the third paragraph?	在第 8 頁，第三段的第九個字是什麼？
On page 9, what is the third word in the first paragraph?	在第 9 頁，第一段的第三個字是什麼？
On page 9, what is the fourth word in the first paragraph?	在第 9 頁，第一段的第四個字是什麼？
On page 9, what is the seventh word in the first paragraph?	在第 9 頁，第一段的第七個字是什麼？
On page 6, what is the fourth word in the second paragraph?	在第 6 頁，第二段的第四個字是什麼？
On page 6, what is the eighth word in the second paragraph?	在第 6 頁，第二段的第八個字是什麼？
On page 9, what is the seventh word in the second paragraph?	在第 9 頁，第二段的第七個字是什麼？
On page 5, what is the seventh word in the fifth paragraph?	在第 5 頁，第五段的第七個字是什麼？
On page 2, what is the sixth word in the second paragraph?	在第 2 頁，第二段的第六個字是什麼？
On page 2, what is the eighth word in the second paragraph?	在第 2 頁，第二段的第八個字是什麼？
On page 3, what is the tenth word in the first paragraph?	在第 3 頁，第一段的第十個字是什麼？
On page 4, what is the second word in the second paragraph?	在第 4 頁，第二段的第二個字是什麼？
On page 4, what is the fourth word in the third paragraph?	在第 4 頁，第三段的第四個字是什麼？
On page 5, what is the third word in the second paragraph?	在第 5 頁，第二段的第三個字是什麼？
On page 5, what is the eighth word in the third paragraph?	在第 5 頁，第三段的第八個字是什麼？
On page 5, what is the eighth word in the fourth paragraph?	在第 5 頁，第四段的第八個字是什麼？
On page 6, what is the ninth word in the first paragraph?	在第 6 頁，第一段的第九個字是什麼？
On page 7, what is the ninth word of the third paragraph?	在第 7 頁，第三段的第九個字是什麼？
What is the second word of the first paragraph in the OVERVIEW?	OVERVIEW（概覽）中，第一段的第二個字是什麼？
What is the first word of the second paragraph in the OVERVIEW?	OVERVIEW（概覽）中，第二段的第一個字是什麼？
What is the third word of the second paragraph in the OVERVIEW?	OVERVIEW（概覽）中，第二段的第三個字是什麼？
What is the sixth word of the first paragraph in the OVERVIEW?	OVERVIEW（概覽）中，第一段的第六個字是什麼？
In the section TIPS FOR NEW ADVENTURE PLAYERS, what is the first word of tip #1 (HOW TO MOVE AROUND)?	「新手冒險者提示」第 1 則中，第一個字是什麼？
